txn_id,user_id,merchant_id,txn_timestamp,txn_date,txn_hour,txn_day_of_week,amount,merchant_category,payment_mode,device_id,is_new_device,is_fraud,fraud_type
TXN-09086,USR-0157,MRC-0052,2023-08-07 07:32:21,2023-08-07,7,MON,12952.21,FOOD,COLLECT_REQUEST,DEV-61535,False,False,
TXN-09087,USR-0174,MRC-0285,2023-12-06 16:16:39,2023-12-06,16,WED,13812.04,FUEL,COLLECT_REQUEST,DEV-16287,False,False,
TXN-09088,USR-0410,MRC-0031,2023-05-09 22:01:34,2023-05-09,22,TUE,32494.38,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-18159,False,False,
TXN-09089,USR-0393,MRC-0106,2024-03-22 21:48:13,2024-03-22,21,FRI,42982.76,FUEL,COLLECT_REQUEST,DEV-81043,False,False,
TXN-09090,USR-0268,MRC-0300,2023-11-13 07:08:53,2023-11-13,7,MON,42308.14,TRAVEL,COLLECT_REQUEST,DEV-45620,False,False,
TXN-09091,USR-0291,MRC-0109,2023-12-05 18:38:13,2023-12-05,18,TUE,10014.59,TRAVEL,COLLECT_REQUEST,DEV-15112,False,False,
TXN-09092,USR-0257,MRC-0198,2023-05-25 20:36:40,2023-05-25,20,THU,26271.22,GAMING,UPI_ID,DEV-65080,False,False,
TXN-09093,USR-0011,MRC-0153,2023-07-13 22:25:03,2023-07-13,22,THU,43137.43,TRAVEL,COLLECT_REQUEST,DEV-62159,False,False,
TXN-09094,USR-0497,MRC-0071,2023-07-11 11:55:42,2023-07-11,11,TUE,12445.1,RETAIL,UPI_ID,DEV-84506,False,False,
TXN-09095,USR-0273,MRC-0267,2023-09-05 21:21:40,2023-09-05,21,TUE,57577.59,RETAIL,UPI_QR,DEV-20772,False,False,
TXN-09096,USR-0131,MRC-0210,2024-02-26 13:52:25,2024-02-26,13,MON,4976.03,FOOD,UPI_ID,DEV-51122,False,False,
TXN-09097,USR-0198,MRC-0080,2024-03-26 12:20:52,2024-03-26,12,TUE,36471.32,RETAIL,UPI_QR,DEV-20454,False,False,
TXN-09098,USR-0469,MRC-0260,2023-12-04 18:55:25,2023-12-04,18,MON,37034.47,RETAIL,COLLECT_REQUEST,DEV-89006,False,True,MERCHANT_FRAUD
TXN-09099,USR-0085,MRC-0257,2024-03-12 21:47:07,2024-03-12,21,TUE,49036.45,FUEL,UPI_QR,DEV-25339,False,False,
TXN-09100,USR-0268,MRC-0168,2023-07-07 14:45:43,2023-07-07,14,FRI,25813.35,FUEL,COLLECT_REQUEST,DEV-45620,False,False,
TXN-09101,USR-0265,MRC-0097,2024-02-11 14:32:07,2024-02-11,14,SUN,4482.9,RETAIL,COLLECT_REQUEST,DEV-11873,False,False,
TXN-09102,USR-0236,MRC-0280,2024-02-26 14:51:06,2024-02-26,14,MON,9494.34,CRYPTO_EXCHANGE,UPI_QR,DEV-64616,False,False,
TXN-09103,USR-0303,MRC-0270,2023-04-24 23:04:33,2023-04-24,23,MON,35897.05,CRYPTO_EXCHANGE,UPI_ID,DEV-39695,False,False,
TXN-09104,USR-0210,MRC-0236,2024-03-29 01:25:45,2024-03-29,1,FRI,17440.58,GAMING,COLLECT_REQUEST,DEV-15766,False,False,
TXN-09105,USR-0321,MRC-0139,2023-07-31 07:08:17,2023-07-31,7,MON,9353.74,TRAVEL,UPI_ID,DEV-33465,False,False,
TXN-09106,USR-0106,MRC-0031,2023-04-22 11:30:12,2023-04-22,11,SAT,55657.05,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-53505,False,False,
TXN-09107,USR-0014,MRC-0152,2024-02-11 21:13:32,2024-02-11,21,SUN,3100.81,RETAIL,UPI_ID,DEV-30426,False,False,
TXN-09108,USR-0059,MRC-0047,2023-09-18 13:55:48,2023-09-18,13,MON,54029.57,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-63059,False,False,
TXN-09109,USR-0074,MRC-0251,2023-09-28 04:57:15,2023-09-28,4,THU,81401.86,FUEL,UPI_ID,DEV-95041,False,False,
TXN-09110,USR-0430,MRC-0023,2023-06-08 04:23:45,2023-06-08,4,THU,398978.49,FUEL,COLLECT_REQUEST,DEV-78873,False,True,UNUSUAL_AMOUNT
TXN-09111,USR-0496,MRC-0040,2024-02-12 13:59:03,2024-02-12,13,MON,25447.43,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-29703,False,False,
TXN-09112,USR-0196,MRC-0015,2023-04-18 05:33:30,2023-04-18,5,TUE,44907.57,FOOD,UPI_QR,DEV-96354,False,False,
TXN-09113,USR-0206,MRC-0155,2023-11-25 05:15:05,2023-11-25,5,SAT,26956.98,FUEL,UPI_ID,DEV-28802,False,False,
TXN-09114,USR-0195,MRC-0081,2024-03-15 00:56:04,2024-03-15,0,FRI,37709.85,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-97078,False,False,
TXN-09115,USR-0247,MRC-0075,2023-04-23 12:28:18,2023-04-23,12,SUN,55613.01,RETAIL,UPI_QR,DEV-48390,False,False,
TXN-09116,USR-0340,MRC-0278,2024-02-25 09:55:27,2024-02-25,9,SUN,13155.12,FOOD,UPI_ID,DEV-94582,False,False,
TXN-09117,USR-0472,MRC-0274,2023-12-19 22:28:39,2023-12-19,22,TUE,9985.57,CRYPTO_EXCHANGE,UPI_QR,DEV-67411,False,False,
TXN-09118,USR-0385,MRC-0109,2023-06-07 18:02:27,2023-06-07,18,WED,11792.09,TRAVEL,UPI_ID,DEV-66796,False,False,
TXN-09119,USR-0413,MRC-0271,2024-02-06 16:32:16,2024-02-06,16,TUE,46317.02,FUEL,COLLECT_REQUEST,DEV-11895,False,False,
TXN-09120,USR-0150,MRC-0147,2024-01-15 09:47:55,2024-01-15,9,MON,23498.32,GAMING,UPI_QR,DEV-74669,False,False,
TXN-09121,USR-0278,MRC-0250,2023-12-02 02:54:08,2023-12-02,2,SAT,13854.19,GAMING,UPI_ID,DEV-58473,False,False,
TXN-09122,USR-0127,MRC-0039,2023-11-15 04:25:39,2023-11-15,4,WED,28554.89,FOOD,UPI_ID,DEV-21940,False,False,
TXN-09123,USR-0235,MRC-0151,2023-08-18 03:59:05,2023-08-18,3,FRI,445460.11,FUEL,UPI_ID,DEV-98403,False,True,DORMANT_SPIKE
TXN-09124,USR-0434,MRC-0198,2023-04-29 21:45:22,2023-04-29,21,SAT,3649.57,GAMING,UPI_QR,DEV-47351,False,False,
TXN-09125,USR-0153,MRC-0190,2024-02-05 11:19:15,2024-02-05,11,MON,35396.36,TRAVEL,UPI_QR,DEV-66984,False,False,
TXN-09126,USR-0324,MRC-0096,2023-04-13 13:21:57,2023-04-13,13,THU,24965.67,TRAVEL,UPI_ID,DEV-57420,False,False,
TXN-09127,USR-0087,MRC-0010,2023-10-17 17:38:51,2023-10-17,17,TUE,27671.02,GAMING,UPI_ID,DEV-30910,False,False,
TXN-09128,USR-0126,MRC-0242,2023-10-18 23:33:15,2023-10-18,23,WED,4539.58,RETAIL,UPI_ID,DEV-92321,False,False,
TXN-09129,USR-0108,MRC-0103,2023-11-22 06:17:54,2023-11-22,6,WED,52296.65,RETAIL,UPI_QR,DEV-35961,False,False,
TXN-09130,USR-0075,MRC-0234,2023-10-02 15:28:56,2023-10-02,15,MON,80611.25,FUEL,COLLECT_REQUEST,DEV-34612,False,False,
TXN-09131,USR-0496,MRC-0262,2024-01-31 05:05:07,2024-01-31,5,WED,44432.89,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-29703,False,False,
TXN-09132,USR-0187,MRC-0021,2023-05-06 20:53:32,2023-05-06,20,SAT,86775.98,FOOD,COLLECT_REQUEST,DEV-52054,False,False,
TXN-09133,USR-0432,MRC-0270,2023-11-22 11:18:35,2023-11-22,11,WED,66111.56,CRYPTO_EXCHANGE,UPI_ID,DEV-39562,False,False,
TXN-09134,USR-0309,MRC-0068,2023-11-28 15:11:41,2023-11-28,15,TUE,81189.76,FOOD,COLLECT_REQUEST,DEV-43052,False,False,
TXN-09135,USR-0494,MRC-0073,2023-11-27 11:45:44,2023-11-27,11,MON,2092.86,FOOD,UPI_ID,DEV-75491,False,False,
TXN-09136,USR-0332,MRC-0052,2023-09-07 12:48:48,2023-09-07,12,THU,37833.9,FOOD,UPI_ID,DEV-97334,False,False,
TXN-09137,USR-0056,MRC-0201,2023-05-17 18:46:08,2023-05-17,18,WED,5289.93,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-23263,False,False,
TXN-09138,USR-0108,MRC-0141,2023-08-11 04:07:14,2023-08-11,4,FRI,69724.09,FUEL,UPI_QR,DEV-35961,False,False,
TXN-09139,USR-0099,MRC-0254,2023-05-18 16:38:11,2023-05-18,16,THU,8313.02,CRYPTO_EXCHANGE,UPI_QR,DEV-16328,False,False,
TXN-09140,USR-0010,MRC-0191,2023-12-12 19:12:10,2023-12-12,19,TUE,29346.1,TRAVEL,COLLECT_REQUEST,DEV-76609,False,False,
TXN-09141,USR-0201,MRC-0298,2024-01-02 21:03:18,2024-01-02,21,TUE,88087.71,RETAIL,UPI_QR,DEV-35012,False,False,
TXN-09142,USR-0331,MRC-0299,2023-05-16 20:07:47,2023-05-16,20,TUE,4640.18,FOOD,COLLECT_REQUEST,DEV-53142,False,False,
TXN-09143,USR-0282,MRC-0080,2023-05-24 21:34:11,2023-05-24,21,WED,10163.51,RETAIL,COLLECT_REQUEST,DEV-42884,False,False,
TXN-09144,USR-0051,MRC-0131,2023-08-12 06:34:44,2023-08-12,6,SAT,936.57,RETAIL,COLLECT_REQUEST,DEV-46017,False,False,
TXN-09145,USR-0171,MRC-0095,2023-05-27 04:05:32,2023-05-27,4,SAT,59230.91,FUEL,COLLECT_REQUEST,DEV-85497,False,False,
TXN-09146,USR-0052,MRC-0014,2024-03-12 23:17:42,2024-03-12,23,TUE,10983.84,FOOD,COLLECT_REQUEST,DEV-93861,False,False,
TXN-09147,USR-0271,MRC-0174,2023-08-24 19:34:27,2023-08-24,19,THU,80426.05,RETAIL,COLLECT_REQUEST,DEV-13589,False,False,
TXN-09148,USR-0323,MRC-0152,2023-05-18 15:48:33,2023-05-18,15,THU,39632.92,RETAIL,COLLECT_REQUEST,DEV-13914,False,False,
TXN-09149,USR-0340,MRC-0070,2023-04-03 16:06:54,2023-04-03,16,MON,19363.41,FUEL,UPI_QR,DEV-94582,False,False,
TXN-09150,USR-0111,MRC-0042,2023-09-04 23:15:48,2023-09-04,23,MON,25445.54,FOOD,COLLECT_REQUEST,DEV-29231,False,False,
TXN-09151,USR-0039,MRC-0161,2023-08-05 17:08:00,2023-08-05,17,SAT,46018.83,RETAIL,UPI_ID,DEV-37519,False,False,
TXN-09152,USR-0430,MRC-0103,2024-03-19 03:46:35,2024-03-19,3,TUE,46584.16,RETAIL,UPI_QR,DEV-78873,False,False,
TXN-09153,USR-0318,MRC-0243,2023-08-21 19:14:12,2023-08-21,19,MON,53337.14,FOOD,UPI_ID,DEV-53409,False,False,
TXN-09154,USR-0094,MRC-0244,2023-08-22 19:14:32,2023-08-22,19,TUE,54221.54,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-95246,False,False,
TXN-09155,USR-0378,MRC-0224,2023-07-25 11:41:18,2023-07-25,11,TUE,39846.31,RETAIL,COLLECT_REQUEST,DEV-86830,False,False,
TXN-09156,USR-0372,MRC-0042,2024-03-11 22:07:08,2024-03-11,22,MON,47083.78,FOOD,COLLECT_REQUEST,DEV-55437,False,False,
TXN-09157,USR-0268,MRC-0175,2024-03-25 20:44:44,2024-03-25,20,MON,52351.74,RETAIL,UPI_ID,DEV-45620,False,False,
TXN-09158,USR-0115,MRC-0184,2023-10-07 03:11:53,2023-10-07,3,SAT,2602.23,GAMING,UPI_QR,DEV-99979,False,False,
TXN-09159,USR-0316,MRC-0096,2023-10-28 22:53:16,2023-10-28,22,SAT,4610.06,TRAVEL,UPI_QR,DEV-82328,False,False,
TXN-09160,USR-0163,MRC-0083,2024-02-01 22:41:39,2024-02-01,22,THU,35796.38,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-29602,False,False,
TXN-09161,USR-0158,MRC-0201,2024-01-05 16:35:56,2024-01-05,16,FRI,6036.37,CRYPTO_EXCHANGE,UPI_ID,DEV-26354,False,False,
TXN-09162,USR-0131,MRC-0213,2023-12-20 11:54:27,2023-12-20,11,WED,4357.48,FOOD,COLLECT_REQUEST,DEV-51122,False,False,
TXN-09163,USR-0406,MRC-0121,2024-01-23 09:27:01,2024-01-23,9,TUE,16310.03,FOOD,UPI_ID,DEV-62158,False,False,
TXN-09164,USR-0437,MRC-0199,2023-04-08 00:38:57,2023-04-08,0,SAT,4223.39,FUEL,UPI_ID,DEV-70756,False,False,
TXN-09165,USR-0475,MRC-0061,2023-07-27 02:16:14,2023-07-27,2,THU,85188.31,RETAIL,UPI_ID,DEV-12875,True,True,ACCOUNT_TAKEOVER
TXN-09166,USR-0448,MRC-0047,2023-09-10 03:55:11,2023-09-10,3,SUN,45596.67,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-13228,False,False,
TXN-09167,USR-0259,MRC-0120,2024-03-23 15:06:21,2024-03-23,15,SAT,12871.21,GAMING,UPI_QR,DEV-13813,False,False,
TXN-09168,USR-0413,MRC-0224,2023-06-11 06:26:00,2023-06-11,6,SUN,73.01,RETAIL,UPI_QR,DEV-11895,False,True,VELOCITY
TXN-09169,USR-0398,MRC-0017,2024-01-20 02:56:27,2024-01-20,2,SAT,16541.51,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-51001,False,False,
TXN-09170,USR-0311,MRC-0035,2024-03-24 00:03:51,2024-03-24,0,SUN,5069.16,RETAIL,UPI_ID,DEV-38172,False,False,
TXN-09171,USR-0435,MRC-0008,2023-12-26 18:48:44,2023-12-26,18,TUE,67572.77,FUEL,COLLECT_REQUEST,DEV-42484,False,False,
TXN-09172,USR-0467,MRC-0063,2023-09-15 22:28:41,2023-09-15,22,FRI,51523.04,CRYPTO_EXCHANGE,UPI_QR,DEV-99189,False,False,
TXN-09173,USR-0435,MRC-0243,2023-07-01 17:09:17,2023-07-01,17,SAT,65454.48,FOOD,UPI_ID,DEV-42484,False,False,
TXN-09174,USR-0241,MRC-0083,2023-12-10 23:32:43,2023-12-10,23,SUN,43295.99,CRYPTO_EXCHANGE,UPI_QR,DEV-11219,False,False,
TXN-09175,USR-0148,MRC-0199,2023-04-15 10:10:31,2023-04-15,10,SAT,40968.16,FUEL,UPI_QR,DEV-99052,False,False,
TXN-09176,USR-0279,MRC-0172,2023-11-30 04:04:53,2023-11-30,4,THU,238187.92,TRAVEL,UPI_QR,DEV-85211,False,True,DORMANT_SPIKE
TXN-09177,USR-0035,MRC-0038,2024-01-27 17:34:15,2024-01-27,17,SAT,38028.25,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-99835,False,False,
TXN-09178,USR-0477,MRC-0292,2023-10-19 21:05:52,2023-10-19,21,THU,17069.35,CRYPTO_EXCHANGE,UPI_ID,DEV-36756,False,False,
TXN-09179,USR-0074,MRC-0234,2024-02-18 05:06:26,2024-02-18,5,SUN,58174.16,FUEL,COLLECT_REQUEST,DEV-52664,False,False,
TXN-09180,USR-0491,MRC-0270,2024-01-11 12:37:50,2024-01-11,12,THU,14303.32,CRYPTO_EXCHANGE,UPI_ID,DEV-81911,False,False,
TXN-09181,USR-0053,MRC-0078,2023-11-25 23:21:46,2023-11-25,23,SAT,22620.3,FUEL,UPI_ID,DEV-97820,False,False,
TXN-09182,USR-0455,MRC-0058,2023-10-25 04:38:01,2023-10-25,4,WED,14589.43,FOOD,UPI_ID,DEV-74945,False,False,
TXN-09183,USR-0341,MRC-0061,2024-03-02 01:01:21,2024-03-02,1,SAT,13566.08,RETAIL,UPI_ID,DEV-42636,False,False,
TXN-09184,USR-0125,MRC-0089,2024-01-20 19:10:59,2024-01-20,19,SAT,5423.27,RETAIL,UPI_ID,DEV-60075,False,False,
TXN-09185,USR-0296,MRC-0250,2024-02-07 21:43:25,2024-02-07,21,WED,43376.58,GAMING,UPI_ID,DEV-16085,False,False,
TXN-09186,USR-0462,MRC-0056,2024-03-14 14:19:02,2024-03-14,14,THU,5216.48,RETAIL,COLLECT_REQUEST,DEV-65489,False,False,
TXN-09187,USR-0328,MRC-0060,2023-10-16 18:32:27,2023-10-16,18,MON,43452.22,GAMING,UPI_QR,DEV-71734,False,False,
TXN-09188,USR-0117,MRC-0160,2024-02-10 09:45:50,2024-02-10,9,SAT,29378.18,TRAVEL,UPI_QR,DEV-85954,False,False,
TXN-09189,USR-0337,MRC-0001,2023-12-22 03:45:01,2023-12-22,3,FRI,62254.58,GAMING,UPI_QR,DEV-27675,True,True,ACCOUNT_TAKEOVER
TXN-09190,USR-0467,MRC-0300,2023-07-14 03:19:01,2023-07-14,3,FRI,412806.1,TRAVEL,COLLECT_REQUEST,DEV-56509,False,True,DORMANT_SPIKE
TXN-09191,USR-0298,MRC-0005,2023-11-19 01:49:21,2023-11-19,1,SUN,13869.46,FOOD,UPI_ID,DEV-54779,False,False,
TXN-09192,USR-0092,MRC-0022,2023-04-07 00:36:09,2023-04-07,0,FRI,7615.81,TRAVEL,UPI_QR,DEV-27315,False,False,
TXN-09193,USR-0441,MRC-0291,2024-02-27 20:13:46,2024-02-27,20,TUE,24146.47,TRAVEL,COLLECT_REQUEST,DEV-34537,False,False,
TXN-09194,USR-0400,MRC-0281,2024-01-21 02:05:15,2024-01-21,2,SUN,24045.59,GAMING,UPI_ID,DEV-92548,True,True,ACCOUNT_TAKEOVER
TXN-09195,USR-0333,MRC-0104,2023-04-01 07:25:18,2023-04-01,7,SAT,317344.33,RETAIL,UPI_ID,DEV-38370,False,True,UNUSUAL_AMOUNT
TXN-09196,USR-0159,MRC-0278,2023-09-24 01:09:11,2023-09-24,1,SUN,24757.32,FOOD,UPI_ID,DEV-97944,False,False,
TXN-09197,USR-0361,MRC-0050,2023-12-14 13:54:07,2023-12-14,13,THU,10822.83,FUEL,UPI_ID,DEV-81325,False,False,
TXN-09198,USR-0084,MRC-0262,2023-09-16 00:02:42,2023-09-16,0,SAT,50070.39,CRYPTO_EXCHANGE,UPI_ID,DEV-59184,False,False,
TXN-09199,USR-0438,MRC-0185,2024-02-13 05:39:37,2024-02-13,5,TUE,33609.21,GAMING,UPI_ID,DEV-76495,False,False,
TXN-09200,USR-0302,MRC-0276,2023-09-22 03:18:21,2023-09-22,3,FRI,40363.2,GAMING,COLLECT_REQUEST,DEV-87169,False,False,
TXN-09201,USR-0407,MRC-0206,2023-05-09 00:53:37,2023-05-09,0,TUE,82414.16,FOOD,COLLECT_REQUEST,DEV-33137,False,False,
TXN-09202,USR-0150,MRC-0280,2024-03-28 16:55:10,2024-03-28,16,THU,19900.24,CRYPTO_EXCHANGE,UPI_ID,DEV-74669,False,False,
TXN-09203,USR-0349,MRC-0230,2024-02-21 21:27:10,2024-02-21,21,WED,35727.61,TRAVEL,UPI_QR,DEV-54523,False,False,
TXN-09204,USR-0263,MRC-0220,2023-10-01 04:42:46,2023-10-01,4,SUN,36405.85,TRAVEL,UPI_ID,DEV-94206,False,False,
TXN-09205,USR-0424,MRC-0143,2023-06-04 13:19:34,2023-06-04,13,SUN,15717.65,GAMING,UPI_QR,DEV-53401,False,False,
TXN-09206,USR-0198,MRC-0144,2024-03-01 08:32:03,2024-03-01,8,FRI,34766.13,FOOD,UPI_ID,DEV-20454,False,False,
TXN-09207,USR-0278,MRC-0210,2023-09-27 03:26:12,2023-09-27,3,WED,52.57,FOOD,UPI_QR,DEV-22220,False,True,VELOCITY
TXN-09208,USR-0096,MRC-0243,2023-10-15 02:26:04,2023-10-15,2,SUN,77305.65,FOOD,COLLECT_REQUEST,DEV-42921,False,False,
TXN-09209,USR-0018,MRC-0166,2023-07-12 01:32:38,2023-07-12,1,WED,19745.56,GAMING,COLLECT_REQUEST,DEV-20710,False,False,
TXN-09210,USR-0076,MRC-0076,2023-05-04 08:35:52,2023-05-04,8,THU,23573.48,TRAVEL,COLLECT_REQUEST,DEV-40877,False,False,
TXN-09211,USR-0273,MRC-0095,2023-09-24 18:37:06,2023-09-24,18,SUN,90381.1,FUEL,UPI_QR,DEV-82656,False,False,
TXN-09212,USR-0260,MRC-0291,2024-01-04 16:49:43,2024-01-04,16,THU,55286.08,TRAVEL,COLLECT_REQUEST,DEV-47765,False,False,
TXN-09213,USR-0215,MRC-0278,2023-12-19 16:11:46,2023-12-19,16,TUE,41818.72,FOOD,COLLECT_REQUEST,DEV-22705,False,False,
TXN-09214,USR-0160,MRC-0061,2023-10-04 00:39:41,2023-10-04,0,WED,11576.58,RETAIL,UPI_ID,DEV-85521,False,False,
TXN-09215,USR-0334,MRC-0266,2023-09-12 12:10:42,2023-09-12,12,TUE,24900.37,CRYPTO_EXCHANGE,UPI_ID,DEV-58527,False,False,
TXN-09216,USR-0351,MRC-0197,2023-07-22 08:00:51,2023-07-22,8,SAT,53656.68,CRYPTO_EXCHANGE,UPI_QR,DEV-79680,False,False,
TXN-09217,USR-0110,MRC-0101,2024-02-28 23:46:53,2024-02-28,23,WED,9244.91,TRAVEL,UPI_QR,DEV-92950,False,False,
TXN-09218,USR-0167,MRC-0225,2023-10-27 23:49:03,2023-10-27,23,FRI,1932.62,TRAVEL,UPI_QR,DEV-35977,False,False,
TXN-09219,USR-0362,MRC-0225,2023-11-30 11:48:23,2023-11-30,11,THU,71054.89,TRAVEL,UPI_QR,DEV-68145,False,False,
TXN-09220,USR-0228,MRC-0257,2024-03-08 22:50:24,2024-03-08,22,FRI,6318.73,FUEL,COLLECT_REQUEST,DEV-89425,False,False,
TXN-09221,USR-0074,MRC-0142,2023-07-07 10:12:02,2023-07-07,10,FRI,64840.95,FOOD,COLLECT_REQUEST,DEV-95041,False,False,
TXN-09222,USR-0085,MRC-0292,2023-08-04 14:52:12,2023-08-04,14,FRI,49658.19,CRYPTO_EXCHANGE,UPI_QR,DEV-25339,False,False,
TXN-09223,USR-0302,MRC-0289,2023-09-22 04:48:23,2023-09-22,4,FRI,53908.64,RETAIL,UPI_QR,DEV-87169,False,False,
TXN-09224,USR-0153,MRC-0081,2023-06-05 06:02:31,2023-06-05,6,MON,26641.93,CRYPTO_EXCHANGE,UPI_QR,DEV-66984,False,False,
TXN-09225,USR-0017,MRC-0217,2023-10-26 22:47:04,2023-10-26,22,THU,61418.95,FOOD,UPI_ID,DEV-34685,False,False,
TXN-09226,USR-0254,MRC-0106,2023-12-01 00:07:56,2023-12-01,0,FRI,3224.59,FUEL,COLLECT_REQUEST,DEV-28850,False,False,
TXN-09227,USR-0070,MRC-0275,2024-02-10 02:53:23,2024-02-10,2,SAT,84672.73,TRAVEL,UPI_ID,DEV-42035,False,False,
TXN-09228,USR-0375,MRC-0011,2023-11-07 22:17:20,2023-11-07,22,TUE,50729.41,GAMING,UPI_QR,DEV-30750,False,False,
TXN-09229,USR-0241,MRC-0022,2023-08-03 21:09:21,2023-08-03,21,THU,37901.88,TRAVEL,UPI_ID,DEV-11219,False,False,
TXN-09230,USR-0127,MRC-0183,2023-04-28 22:09:18,2023-04-28,22,FRI,16194.21,RETAIL,UPI_QR,DEV-21940,False,False,
TXN-09231,USR-0071,MRC-0093,2024-01-24 02:30:36,2024-01-24,2,WED,20332.61,FUEL,COLLECT_REQUEST,DEV-24753,True,True,ACCOUNT_TAKEOVER
TXN-09232,USR-0045,MRC-0032,2023-07-14 01:12:36,2023-07-14,1,FRI,175189.04,GAMING,UPI_QR,DEV-23900,False,True,DORMANT_SPIKE
TXN-09233,USR-0064,MRC-0136,2024-03-24 13:15:21,2024-03-24,13,SUN,10428.5,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-51434,False,False,
TXN-09234,USR-0108,MRC-0110,2023-06-19 20:56:02,2023-06-19,20,MON,68516.23,GAMING,COLLECT_REQUEST,DEV-35961,False,False,
TXN-09235,USR-0224,MRC-0182,2023-11-13 16:22:16,2023-11-13,16,MON,30356.91,TRAVEL,UPI_QR,DEV-59879,False,False,
TXN-09236,USR-0263,MRC-0115,2024-03-09 14:56:10,2024-03-09,14,SAT,27538.75,FOOD,UPI_QR,DEV-94206,False,False,
TXN-09237,USR-0136,MRC-0286,2023-12-27 19:14:36,2023-12-27,19,WED,26090.29,FOOD,COLLECT_REQUEST,DEV-40510,False,False,
TXN-09238,USR-0316,MRC-0298,2023-07-10 00:13:12,2023-07-10,0,MON,6022.48,RETAIL,COLLECT_REQUEST,DEV-82328,False,False,
TXN-09239,USR-0133,MRC-0036,2023-12-22 20:33:05,2023-12-22,20,FRI,55004.76,FOOD,COLLECT_REQUEST,DEV-55904,False,False,
TXN-09240,USR-0313,MRC-0198,2023-08-30 11:24:15,2023-08-30,11,WED,30379.23,GAMING,UPI_QR,DEV-88090,False,False,
TXN-09241,USR-0377,MRC-0134,2023-11-20 00:49:12,2023-11-20,0,MON,32138.01,FUEL,COLLECT_REQUEST,DEV-39666,False,False,
TXN-09242,USR-0047,MRC-0085,2023-11-16 23:14:09,2023-11-16,23,THU,25128.41,CRYPTO_EXCHANGE,UPI_ID,DEV-31373,False,False,
TXN-09243,USR-0344,MRC-0113,2023-08-10 12:18:39,2023-08-10,12,THU,30770.38,TRAVEL,UPI_ID,DEV-38712,False,False,
TXN-09244,USR-0412,MRC-0252,2023-06-05 15:30:46,2023-06-05,15,MON,15660.42,CRYPTO_EXCHANGE,UPI_ID,DEV-50787,False,False,
TXN-09245,USR-0440,MRC-0213,2024-01-23 15:21:37,2024-01-23,15,TUE,15976.61,FOOD,COLLECT_REQUEST,DEV-17728,False,False,
TXN-09246,USR-0240,MRC-0257,2023-10-20 08:50:36,2023-10-20,8,FRI,7937.34,FUEL,UPI_ID,DEV-34393,False,False,
TXN-09247,USR-0150,MRC-0001,2023-11-25 16:35:05,2023-11-25,16,SAT,17533.24,GAMING,COLLECT_REQUEST,DEV-11704,False,False,
TXN-09248,USR-0281,MRC-0127,2023-06-24 19:38:19,2023-06-24,19,SAT,20019.44,TRAVEL,COLLECT_REQUEST,DEV-63431,False,True,MERCHANT_FRAUD
TXN-09249,USR-0280,MRC-0004,2023-06-06 19:40:35,2023-06-06,19,TUE,36663.93,FUEL,UPI_QR,DEV-68866,False,False,
TXN-09250,USR-0107,MRC-0145,2023-05-31 16:12:03,2023-05-31,16,WED,55690.17,FUEL,UPI_QR,DEV-55347,False,False,
TXN-09251,USR-0012,MRC-0088,2024-03-01 18:30:05,2024-03-01,18,FRI,24031.1,RETAIL,UPI_QR,DEV-74406,False,False,
TXN-09252,USR-0019,MRC-0207,2024-03-22 20:05:29,2024-03-22,20,FRI,18363.02,CRYPTO_EXCHANGE,UPI_QR,DEV-37201,False,False,
TXN-09253,USR-0056,MRC-0056,2023-10-22 09:33:55,2023-10-22,9,SUN,11241.22,RETAIL,COLLECT_REQUEST,DEV-98557,False,False,
TXN-09254,USR-0481,MRC-0149,2024-03-13 04:20:11,2024-03-13,4,WED,21087.42,FUEL,UPI_ID,DEV-26134,False,False,
TXN-09255,USR-0280,MRC-0155,2023-07-20 16:51:33,2023-07-20,16,THU,54782.86,FUEL,UPI_ID,DEV-68866,False,False,
TXN-09256,USR-0019,MRC-0161,2024-03-01 00:39:44,2024-03-01,0,FRI,12891.13,RETAIL,UPI_QR,DEV-37201,False,False,
TXN-09257,USR-0175,MRC-0148,2023-10-25 01:30:43,2023-10-25,1,WED,14026.98,CRYPTO_EXCHANGE,UPI_ID,DEV-69833,False,False,
TXN-09258,USR-0070,MRC-0062,2023-11-23 16:45:24,2023-11-23,16,THU,37769.56,FUEL,COLLECT_REQUEST,DEV-42035,False,False,
TXN-09259,USR-0374,MRC-0256,2024-03-13 23:05:15,2024-03-13,23,WED,127.49,RETAIL,COLLECT_REQUEST,DEV-70899,False,True,VELOCITY
